{'ulf': 31, 'urf': 327, 'umf': 100, 'ull': 9, 'urr': 70, 'ubb': 156, 'ul2': 58, 'ur2': 63, 'l1d': 848, 'lld': 750, 'rrd': 1852, 'r1d': 871, 'imur': 360, 'pos': {'x': -0.82, 'y': 6.61, 'z': -0.33}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1D33', '4097', '0BAE', '86AE'], 'Ax': ['0.00', '1.60', '-4.20', '5.10'], 'Ay': ['7.20', '3.10', '3.40', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.73', '4.46', '4.91', '5.89']}, 'a': -2.3, 'b': 6.3, 'oldx': -0.82, 'oldy': 6.61, 'imuc': 461.83011332616803, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 162, 'urf': 100, 'umf': 100, 'ull': 114, 'urr': 121, 'ubb': 274, 'ul2': 93, 'ur2': 196, 'l1d': 1970, 'lld': 1456, 'rrd': 1838, 'r1d': 1554, 'imur': 244, 'pos': {'x': -2.59, 'y': 0.86, 'z': -0.17}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '0BAE', '4097', '1D33'], 'Ax': ['0.00', '-4.20', '1.60', '0.00'], 'Ay': ['0.00', '3.40', '3.10', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.94', '3.26', '4.63', '6.95']}, 'a': 2.97, 'b': 0.92, 'oldx': -2.59, 'oldy': 0.86, 'imuc': 270.6182757795168, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 162, 'urf': 100, 'umf': 100, 'ull': 114, 'urr': 121, 'ubb': 274, 'ul2': 93, 'ur2': 196, 'l1d': 1970, 'lld': 1456, 'rrd': 1838, 'r1d': 1554, 'imur': 248, 'pos': {'x': -2.59, 'y': 0.86, 'z': -0.17}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '0BAE', '4097', '1D33'], 'Ax': ['0.00', '-4.20', '1.60', '0.00'], 'Ay': ['0.00', '3.40', '3.10', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.94', '3.26', '4.63', '6.95']}, 'a': 2.97, 'b': 0.92, 'oldx': -2.59, 'oldy': 0.86, 'imuc': 270.6182757795168, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 162, 'urf': 100, 'umf': 100, 'ull': 114, 'urr': 121, 'ubb': 274, 'ul2': 93, 'ur2': 196, 'l1d': 1970, 'lld': 1456, 'rrd': 1838, 'r1d': 1554, 'imur': 250, 'pos': {'x': -2.59, 'y': 0.86, 'z': -0.17}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '0BAE', '4097', '1D33'], 'Ax': ['0.00', '-4.20', '1.60', '0.00'], 'Ay': ['0.00', '3.40', '3.10', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.94', '3.26', '4.63', '6.95']}, 'a': 2.97, 'b': 0.92, 'oldx': -2.59, 'oldy': 0.86, 'imuc': 270.6182757795168, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 162, 'urf': 100, 'umf': 100, 'ull': 114, 'urr': 121, 'ubb': 274, 'ul2': 93, 'ur2': 196, 'l1d': 1970, 'lld': 1456, 'rrd': 1838, 'r1d': 1554, 'imur': 253, 'pos': {'x': -2.59, 'y': 0.86, 'z': -0.17}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '0BAE', '4097', '1D33'], 'Ax': ['0.00', '-4.20', '1.60', '0.00'], 'Ay': ['0.00', '3.40', '3.10', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.94', '3.26', '4.63', '6.95']}, 'a': 2.97, 'b': 0.92, 'oldx': -2.59, 'oldy': 0.86, 'imuc': 270.6182757795168, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 162, 'urf': 100, 'umf': 100, 'ull': 114, 'urr': 121, 'ubb': 274, 'ul2': 93, 'ur2': 196, 'l1d': 1970, 'lld': 1456, 'rrd': 1838, 'r1d': 1554, 'imur': 255, 'pos': {'x': -2.59, 'y': 0.86, 'z': -0.17}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '0BAE', '4097', '1D33'], 'Ax': ['0.00', '-4.20', '1.60', '0.00'], 'Ay': ['0.00', '3.40', '3.10', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.94', '3.26', '4.63', '6.95']}, 'a': 2.97, 'b': 0.92, 'oldx': -2.59, 'oldy': 0.86, 'imuc': 270.6182757795168, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 162, 'urf': 100, 'umf': 100, 'ull': 114, 'urr': 121, 'ubb': 274, 'ul2': 93, 'ur2': 196, 'l1d': 1970, 'lld': 1456, 'rrd': 1838, 'r1d': 1554, 'imur': 258, 'pos': {'x': -2.59, 'y': 0.86, 'z': -0.17}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '0BAE', '4097', '1D33'], 'Ax': ['0.00', '-4.20', '1.60', '0.00'], 'Ay': ['0.00', '3.40', '3.10', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.94', '3.26', '4.63', '6.95']}, 'a': 2.97, 'b': 0.92, 'oldx': -2.59, 'oldy': 0.86, 'imuc': 270.6182757795168, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 162, 'urf': 100, 'umf': 100, 'ull': 114, 'urr': 121, 'ubb': 274, 'ul2': 93, 'ur2': 196, 'l1d': 1970, 'lld': 1456, 'rrd': 1838, 'r1d': 1554, 'imur': 261, 'pos': {'x': -2.59, 'y': 0.86, 'z': -0.17}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '0BAE', '4097', '1D33'], 'Ax': ['0.00', '-4.20', '1.60', '0.00'], 'Ay': ['0.00', '3.40', '3.10', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.94', '3.26', '4.63', '6.95']}, 'a': 2.97, 'b': 0.92, 'oldx': -2.59, 'oldy': 0.86, 'imuc': 270.6182757795168, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 162, 'urf': 100, 'umf': 100, 'ull': 114, 'urr': 121, 'ubb': 274, 'ul2': 93, 'ur2': 196, 'l1d': 1970, 'lld': 1456, 'rrd': 1838, 'r1d': 1554, 'imur': 264, 'pos': {'x': -2.59, 'y': 0.86, 'z': -0.17}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '0BAE', '4097', '1D33'], 'Ax': ['0.00', '-4.20', '1.60', '0.00'], 'Ay': ['0.00', '3.40', '3.10', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.94', '3.26', '4.63', '6.95']}, 'a': 2.97, 'b': 0.92, 'oldx': -2.59, 'oldy': 0.86, 'imuc': 270.6182757795168, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 162, 'urf': 100, 'umf': 100, 'ull': 114, 'urr': 121, 'ubb': 274, 'ul2': 93, 'ur2': 196, 'l1d': 1970, 'lld': 1456, 'rrd': 1838, 'r1d': 1554, 'imur': 266, 'pos': {'x': -2.59, 'y': 0.86, 'z': -0.17}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '0BAE', '4097', '1D33'], 'Ax': ['0.00', '-4.20', '1.60', '0.00'], 'Ay': ['0.00', '3.40', '3.10', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.94', '3.26', '4.63', '6.95']}, 'a': 2.97, 'b': 0.92, 'oldx': -2.59, 'oldy': 0.86, 'imuc': 270.6182757795168, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 258, 'urf': 100, 'umf': 100, 'ull': 98, 'urr': 75, 'ubb': 201, 'ul2': 91, 'ur2': 93, 'l1d': 2020, 'lld': 1596, 'rrd': 1838, 'r1d': 1761, 'imur': 270, 'pos': {'x': -2.68, 'y': 0.9, 'z': 0.07}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '0BAE', '4097', '1D33'], 'Ax': ['0.00', '-4.20', '1.60', '0.00'], 'Ay': ['0.00', '3.40', '3.10', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['3.04', '3.04', '4.66', '7.00']}, 'a': 2.97, 'b': 0.92, 'oldx': -2.59, 'oldy': 0.86, 'imuc': 270.6182757795168, 'minimu': 146, 'mode': 'navigation', 'status': 'Rotate left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 253, 'urf': 100, 'umf': 100, 'ull': 88, 'urr': 77, 'ubb': 207, 'ul2': 89, 'ur2': 121, 'l1d': 1658, 'lld': 1095, 'rrd': 1340, 'r1d': 1165, 'imur': 271, 'pos': {'x': -2.6, 'y': 0.85, 'z': -0.55}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '0BAE', '4097', '1D33'], 'Ax': ['0.00', '-4.20', '1.60', '0.00'], 'Ay': ['0.00', '3.40', '3.10', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['3.18', '3.46', '4.66', '7.00']}, 'a': 2.97, 'b': 0.92, 'oldx': -2.59, 'oldy': 0.86, 'imuc': 270.6182757795168, 'minimu': 146, 'mode': 'navigation', 'status': 'forward', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 229, 'urf': 100, 'umf': 100, 'ull': 96, 'urr': 74, 'ubb': 223, 'ul2': 90, 'ur2': 119, 'l1d': 1744, 'lld': 2845, 'rrd': 1133, 'r1d': 2216, 'imur': 271, 'pos': {'x': -2.39, 'y': 0.87, 'z': -0.52}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '4097', '4090', '0BAE'], 'Ax': ['0.00', '1.60', '5.10', '-4.20'], 'Ay': ['0.00', '3.10', '0.00', '3.40'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.97', '4.55', '7.49', '3.47']}, 'a': 2.97, 'b': 0.92, 'oldx': -2.59, 'oldy': 0.86, 'imuc': 270.6182757795168, 'minimu': 146, 'mode': 'navigation', 'status': 'forward', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 101, 'urf': 100, 'umf': 100, 'ull': 107, 'urr': 67, 'ubb': 276, 'ul2': 97, 'ur2': 123, 'l1d': 2540, 'lld': 1772, 'rrd': 1642, 'r1d': 2045, 'imur': 271, 'pos': {'x': -2.36, 'y': 0.8, 'z': -0.36}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '0BAE', '4097', '1D33'], 'Ax': ['0.00', '-4.20', '1.60', '0.00'], 'Ay': ['0.00', '3.40', '3.10', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.86', '3.46', '4.40', '6.98']}, 'a': 2.97, 'b': 0.92, 'oldx': -2.59, 'oldy': 0.86, 'imuc': 270.6182757795168, 'minimu': 146, 'mode': 'navigation', 'status': 'forward', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 205, 'urf': 100, 'umf': 168, 'ull': 110, 'urr': 87, 'ubb': 238, 'ul2': 101, 'ur2': 341, 'l1d': 1682, 'lld': 793, 'rrd': 987, 'r1d': 1964, 'imur': 271, 'pos': {'x': -2.25, 'y': 0.82, 'z': -0.33}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '0BAE', '4097', '1D33'], 'Ax': ['0.00', '-4.20', '1.60', '0.00'], 'Ay': ['0.00', '3.40', '3.10', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.73', '3.54', '4.31', '6.85']}, 'a': 2.97, 'b': 0.92, 'oldx': -2.59, 'oldy': 0.86, 'imuc': 270.6182757795168, 'minimu': 146, 'mode': 'navigation', 'status': 'forward', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 171, 'urf': 100, 'umf': 150, 'ull': 120, 'urr': 70, 'ubb': 259, 'ul2': 99, 'ur2': 341, 'l1d': 3033, 'lld': 1827, 'rrd': 1345, 'r1d': 2154, 'imur': 271, 'pos': {'x': -1.95, 'y': 0.74, 'z': -0.4}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '0BAE', '4097', '1D33'], 'Ax': ['0.00', '-4.20', '1.60', '0.00'], 'Ay': ['0.00', '3.40', '3.10', '7.20'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.50', '3.90', '4.24', '6.92']}, 'a': 2.97, 'b': 0.92, 'oldx': -2.59, 'oldy': 0.86, 'imuc': 270.6182757795168, 'minimu': 146, 'mode': 'navigation', 'status': 'forward', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 153, 'urf': 100, 'umf': 100, 'ull': 130, 'urr': 69, 'ubb': 273, 'ul2': 112, 'ur2': 70, 'l1d': 1212, 'lld': 1344, 'rrd': 1208, 'r1d': 1627, 'imur': 271, 'pos': {'x': -1.4, 'y': 0.64, 'z': -0.73}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '4097', '0BAE', '1991'], 'Ax': ['0.00', '1.60', '-4.20', '4.40'], 'Ay': ['0.00', '3.10', '3.40', '3.66'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.36', '4.09', '4.33', '6.87']}, 'a': 2.97, 'b': 0.92, 'oldx': -2.59, 'oldy': 0.86, 'imuc': 270.6182757795168, 'minimu': 146, 'mode': 'navigation', 'status': 'forward', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 151, 'urf': 100, 'umf': 100, 'ull': 126, 'urr': 79, 'ubb': 324, 'ul2': 107, 'ur2': 120, 'l1d': 1745, 'lld': 1549, 'rrd': 1999, 'r1d': 1607, 'imur': 271, 'pos': {'x': -1.54, 'y': 0.77, 'z': -0.38}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '0BAE', '4097', '1991'], 'Ax': ['0.00', '-4.20', '1.60', '4.40'], 'Ay': ['0.00', '3.40', '3.10', '3.66'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.26', '3.85', '4.00', '6.90']}, 'a': 2.97, 'b': 0.92, 'oldx': -2.59, 'oldy': 0.86, 'imuc': 270.6182757795168, 'minimu': 146, 'mode': 'navigation', 'status': 'Traverse left', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 143, 'urf': 100, 'umf': 100, 'ull': 129, 'urr': 85, 'ubb': 333, 'ul2': 109, 'ur2': 355, 'l1d': 1992, 'lld': 1563, 'rrd': 2012, 'r1d': 1514, 'imur': 271, 'pos': {'x': -1.36, 'y': 0.86, 'z': -0.43}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '4097', '0BAE', '1991'], 'Ax': ['0.00', '1.60', '-4.20', '4.40'], 'Ay': ['0.00', '3.10', '3.40', '3.66'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.21', '3.92', '3.92', '6.70']}, 'a': 2.97, 'b': 0.92, 'oldx': -2.59, 'oldy': 0.86, 'imuc': 270.6182757795168, 'minimu': 146, 'mode': 'navigation', 'status': 'forward', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 136, 'urf': 100, 'umf': 121, 'ull': 256, 'urr': 66, 'ubb': 121, 'ul2': 117, 'ur2': 354, 'l1d': 2005, 'lld': 3182, 'rrd': 2572, 'r1d': 1385, 'imur': 271, 'pos': {'x': -1.31, 'y': 0.88, 'z': -0.41}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '4097', '0BAE', '1991'], 'Ax': ['0.00', '1.60', '-4.20', '4.40'], 'Ay': ['0.00', '3.10', '3.40', '3.66'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.14', '3.86', '4.12', '6.57']}, 'a': 2.97, 'b': 0.92, 'oldx': -2.59, 'oldy': 0.86, 'imuc': 270.6182757795168, 'minimu': 146, 'mode': 'navigation', 'status': 'forward', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 152, 'urf': 100, 'umf': 194, 'ull': 254, 'urr': 84, 'ubb': 132, 'ul2': 127, 'ur2': 110, 'l1d': 1604, 'lld': 928, 'rrd': 1655, 'r1d': 1208, 'imur': 271, 'pos': {'x': -1.24, 'y': 1.05, 'z': -0.22}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '4097', '0BAE', '1991'], 'Ax': ['0.00', '1.60', '-4.20', '4.40'], 'Ay': ['0.00', '3.10', '3.40', '3.66'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['2.03', '3.63', '3.96', '6.52']}, 'a': 2.97, 'b': 0.92, 'oldx': -2.59, 'oldy': 0.86, 'imuc': 270.6182757795168, 'minimu': 146, 'mode': 'navigation', 'status': 'forward', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 84, 'urf': 100, 'umf': 126, 'ull': 163, 'urr': 109, 'ubb': 143, 'ul2': 253, 'ur2': 352, 'l1d': 1906, 'lld': 1877, 'rrd': 1575, 'r1d': 1216, 'imur': 271, 'pos': {'x': -0.97, 'y': 0.96, 'z': -0.31}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '4097', '0BAE', '1991'], 'Ax': ['0.00', '1.60', '-4.20', '4.40'], 'Ay': ['0.00', '3.10', '3.40', '3.66'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.99', '3.54', '4.44', '6.45']}, 'a': 2.97, 'b': 0.92, 'oldx': -2.59, 'oldy': 0.86, 'imuc': 270.6182757795168, 'minimu': 146, 'mode': 'navigation', 'status': 'forward', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 80, 'urf': 75, 'umf': 56, 'ull': 227, 'urr': 83, 'ubb': 149, 'ul2': 100, 'ur2': 91, 'l1d': 1668, 'lld': 1589, 'rrd': 1800, 'r1d': 1266, 'imur': 271, 'pos': {'x': -0.58, 'y': 0.89, 'z': -0.45}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '4097', '0BAE', '1991'], 'Ax': ['0.00', '1.60', '-4.20', '4.40'], 'Ay': ['0.00', '3.10', '3.40', '3.66'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.84', '3.41', '4.27', '6.17']}, 'a': 2.97, 'b': 0.92, 'oldx': -2.59, 'oldy': 0.86, 'imuc': 270.6182757795168, 'minimu': 146, 'mode': 'navigation', 'status': 'forward', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 68, 'urf': 100, 'umf': 69, 'ull': 171, 'urr': 83, 'ubb': 159, 'ul2': 162, 'ur2': 352, 'l1d': 2455, 'lld': 2434, 'rrd': 727, 'r1d': 1304, 'imur': 271, 'pos': {'x': -0.71, 'y': 1.07, 'z': -0.23}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '4097', '0BAE', '1991'], 'Ax': ['0.00', '1.60', '-4.20', '4.40'], 'Ay': ['0.00', '3.10', '3.40', '3.66'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.85', '3.27', '4.37', '6.16']}, 'a': 2.97, 'b': 0.92, 'oldx': -2.59, 'oldy': 0.86, 'imuc': 270.6182757795168, 'minimu': 146, 'mode': 'navigation', 'status': 'forward', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 80, 'urf': 100, 'umf': 51, 'ull': 224, 'urr': 82, 'ubb': 172, 'ul2': 229, 'ur2': 113, 'l1d': 1927, 'lld': 1041, 'rrd': 1474, 'r1d': 1160, 'imur': 271, 'pos': {'x': -0.58, 'y': 1.12, 'z': -0.17}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '4097', '0BAE', '1991'], 'Ax': ['0.00', '1.60', '-4.20', '4.40'], 'Ay': ['0.00', '3.10', '3.40', '3.66'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.73', '3.11', '4.46', '5.89']}, 'a': 2.97, 'b': 0.92, 'oldx': -2.59, 'oldy': 0.86, 'imuc': 270.6182757795168, 'minimu': 146, 'mode': 'navigation', 'status': 'Traverse right', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 72, 'urf': 100, 'umf': 69, 'ull': 237, 'urr': 70, 'ubb': 422, 'ul2': 241, 'ur2': 72, 'l1d': 1577, 'lld': 2208, 'rrd': 1562, 'r1d': 1130, 'imur': 272, 'pos': {'x': -0.55, 'y': 0.98, 'z': -0.19}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '4097', '0BAE', '1991'], 'Ax': ['0.00', '1.60', '-4.20', '4.40'], 'Ay': ['0.00', '3.10', '3.40', '3.66'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.65', '3.29', '4.60', '5.91']}, 'a': 2.97, 'b': 0.92, 'oldx': -2.59, 'oldy': 0.86, 'imuc': 270.6182757795168, 'minimu': 146, 'mode': 'navigation', 'status': 'forward', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 88, 'urf': 100, 'umf': 66, 'ull': 69, 'urr': 63, 'ubb': 440, 'ul2': 242, 'ur2': 82, 'l1d': 1417, 'lld': 2034, 'rrd': 1034, 'r1d': 1154, 'imur': 272, 'pos': {'x': -0.32, 'y': 0.98, 'z': -0.25}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '4097', '0BAE', '1991'], 'Ax': ['0.00', '1.60', '-4.20', '4.40'], 'Ay': ['0.00', '3.10', '3.40', '3.66'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.68', '3.11', '4.80', '5.77']}, 'a': 2.97, 'b': 0.92, 'oldx': -2.59, 'oldy': 0.86, 'imuc': 270.6182757795168, 'minimu': 146, 'mode': 'navigation', 'status': 'forward', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
{'ulf': 189, 'urf': 100, 'umf': 100, 'ull': 72, 'urr': 62, 'ubb': 210, 'ul2': 236, 'ur2': 64, 'l1d': 1209, 'lld': 2317, 'rrd': 1726, 'r1d': 2201, 'imur': 272, 'pos': {'x': 0.01, 'y': 0.96, 'z': -0.36}, 'posan': {'Anchor No': ['AN0', 'AN1', 'AN2', 'AN3'], 'AID': ['1582', '4097', '0BAE', '4090'], 'Ax': ['0.00', '1.60', '-4.20', '5.10'], 'Ay': ['0.00', '3.10', '3.40', '0.00'], 'Az': ['1.07', '1.07', '1.07', '1.07'], 'ADist': ['1.70', '2.97', '5.05', '5.36']}, 'a': 2.97, 'b': 0.92, 'oldx': -2.59, 'oldy': 0.86, 'imuc': 270.6182757795168, 'minimu': 146, 'mode': 'navigation', 'status': 'forward', 'setx': [-2.3, -2.42, 2.97, 2.97, 7.7, 7.4, -2.42], 'sety': [6.3, 0.75, 0.92, 6.4, 6.4, 0.8, 0.75]}
